"collection"	"corpus"	"child"	"sex"	"age"	"transcript_id"	"utterance"	"words"	"id"
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"yeah"	1	7223
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"yeah"	1	7224
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"look what's on this"	5	7225
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"it's a movie"	4	7226
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"can we take it off and put it back"	9	7227
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"I'm trying to fix the motorcycle"	7	7228
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"it is really my desk"	5	7229
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"Mommy I almost got my balloon down"	7	7230
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"do it Mom"	3	7231
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"and a building"	3	7232
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"Dad you were pooping"	4	7233
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"and I got some binoculars"	5	7234
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"turn it louder"	3	7235
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"I saw a bug on you"	6	7236
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"that time when Jamie wasn't out Lisa and Sherry were out"	12	7237
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"I don't think Mommy knows that either"	8	7238
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"okay Dad where's my rifle"	6	7239
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"what"	1	7240
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"we've been there with Judy and John remember"	9	7241
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"I wanna do this first"	5	7242
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"I like it to be a desk"	7	7243
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"I thought we were going to go to the zoo"	10	7244
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"turn it a little bit louder"	6	7245
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"Mommy what's this"	4	7246
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"I don't like three faces"	6	7247
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"so I could get something now right"	7	7248
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"you wouldn't open the door"	6	7249
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"I almost got my balloon down"	6	7250
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"that's a play gun"	5	7251
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"I can't put this in"	6	7252
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"yeah sometimes she's not"	5	7253
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"you need to put my cowboy jacket on too"	9	7254
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"wash my hands"	3	7255
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"I don't like three faces"	6	7256
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"it was lots_of days ago remember"	7	7257
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"and we were playing Indians"	5	7258
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"Daddy can I just eat two"	6	7259
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"where's my rifle"	4	7260
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"I'm still sweating"	4	7261
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"a alligator was on your knee"	6	7262
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"I come back and told Mommy"	6	7263
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"Daddy I just cutted the tree"	6	7264
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"we're not gonna eat now right Mom"	8	7265
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"I said this has different handles"	6	7266
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"let's go now"	4	7267
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"wash my hands"	3	7268
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"not friendly"	2	7269
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"I like one face at a time like I have one face"	12	7270
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"it's inside the house"	5	7271
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"you weren't out here before I was"	8	7272
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"when you use that part you just take it off"	10	7273
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"sometimes she's friendly"	4	7274
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"that's cold"	3	7275
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"button my cowboy jacket up"	5	7276
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"I want another sandwich"	4	7277
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"Mommy I want to"	4	7278
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"when I was outside I just cutted the tree the one with with beautiful blossoms"	15	7279
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"let's go"	3	7280
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"what"	1	7281
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"and sometimes she's not friendly"	6	7282
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"yeah"	1	7283
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"Mommy I want to go anyway"	6	7284
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"I will show you where I saw that little bottle"	10	7285
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"did I bring it in the car"	7	7286
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"so you must have been pooping"	6	7287
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"right up on the wheel"	5	7288
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"I want two two three four"	6	7289
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"where is my highchair"	4	7290
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"she kabongs me in the tummy"	6	7291
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"I'm really hungry"	4	7292
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"yeah and my sword is bigger"	6	7293
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"and John_John and Jeffrey played with me in that building"	11	7294
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"dry me off Mom"	4	7295
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"when you poop you take a long time"	8	7296
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"I have four"	3	7297
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"one"	1	7298
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"by the time this is all_gone I will be ready for another sandwich"	14	7299
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"she kabongs me in the tummy"	6	7300
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"no not any cereal"	4	7301
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"this one"	2	7302
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"Mommy you're finishing dinner right"	6	7303
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"put it back where it goes"	6	7304
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"dry me off Mom"	4	7305
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"Dad can I show you which part of could I show you which tree I cutted some of the bark off"	21	7306
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"I'm going to work in my garden"	8	7307
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"it's a toy sword"	5	7308
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"but I only want two"	5	7309
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"no that's hot"	4	7310
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"let's go look"	4	7311
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"yeah"	1	7312
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"stay up some more"	4	7313
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"you could bring some cereal with us"	7	7314
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"it's going to be a short time right"	9	7315
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"dry me off Mom"	4	7316
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"here's a motorcycle"	4	7317
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"who says that"	3	7318
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"and then we could go"	5	7319
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"and this is in a book"	6	7320
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"and buy something right"	4	7321
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"Mommy I wanna have a little a little picnic inside the house"	12	7322
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"my balloon my balloon"	4	7323
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"if if if you're not here"	7	7324
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"Mommy how come mosquitoes come out at night"	8	7325
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"how about that"	3	7326
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"hey it's almost night"	5	7327
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"okay I don't want any then"	7	7328
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"um if you're at work or school and Daddy is at school too then somebody will babysit me right"	20	7329
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"I'm thirsty"	3	7330
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"put it in your pocket"	5	7331
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"who says you"	3	7332
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"it's all_gone"	4	7333
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"I'm thirsty Dad"	4	7334
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"oh then I will show Daddy real quick quick"	9	7335
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"yeah"	1	7336
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"um"	1	7337
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"it's not in my cubby"	6	7338
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"no what did you find"	5	7339
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"I want some hot bread"	5	7340
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"because look outside"	3	7341
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"yeah they just look different"	5	7342
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"I wanna go to the zoo"	6	7343
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"just played"	2	7344
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"five cookies and hot chocolate"	5	7345
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"orange juice and milk"	4	7346
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"outside"	1	7347
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"I will"	2	7348
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"okay Mommy I can't open this"	7	7349
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"I told you then"	4	7350
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"do you see it"	4	7351
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"I'm gonna make some holes with my hoe"	9	7352
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"I'm gonna show Daddy real quick where I saw that little bottle"	13	7353
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"doesn't doesn't hot bread taste good"	8	7354
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"first milk and then orange juice"	6	7355
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"I wanna go outside now"	5	7356
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"Daddy could I could I round this"	7	7357
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"yeah the same motorcycle I made"	6	7358
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"it's starting to get dark"	6	7359
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"and I told you now"	5	7360
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"thanks"	1	7361
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"I will see if there is a spider or a magnificent goose a magnificent goose a magnificent goose a magnificent goose"	21	7362
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"there I'm gonna go outside and play right now"	10	7363
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"and I'm gonna tell someone that that person that will babysit me"	13	7364
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"I can't open this"	5	7365
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"maybe it's in the car then you see"	9	7366
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"yeah now come with me"	5	7367
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"yeah"	1	7368
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"and I'm gonna dig with my shovel"	8	7369
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"uhhuh"	1	7370
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"I worked in the garden"	5	7371
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"what is this"	3	7372
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"hot chocolate is a spring drink"	6	7373
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"hey I need that something Daddy got me"	8	7374
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"I don't want it on my clothes"	8	7375
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"you make the same motorcycle you make"	7	7376
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"I have the god_bless_yous"	6	7377
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"then I had a little snack"	6	7378
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"get my orange juice last and my milk first"	9	7379
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"nothing"	1	7380
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"like nectarines"	2	7381
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"come with me"	3	7382
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"I'm gonna go outside and play right now"	9	7383
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"Mommy I don't wanna go to K_Mart"	9	7384
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"there Daddy I wiped my hands somewhere else"	8	7385
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"Mom I can't open this my penny bank"	9	7386
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"I want a glass of milk milk and five cookies"	10	7387
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"how come they sleep in the sun if it's too hot"	12	7388
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"hey Dad I need to look in that thing where I put all my stuff all my stuff in the barn"	21	7389
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"I'm gonna take this out too"	7	7390
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"flies don't come in"	5	7391
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"if you're at work or at school I'm gonna tell them I got a snakebite kit"	18	7392
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"I'm not gonna home"	5	7393
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"I'll get mine"	4	7394
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"Dad"	1	7395
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"then I played inside the house"	6	7396
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"I have the god_bless_yous"	6	7397
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"Mommy do you want one"	5	7398
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"when I have the door open we saw a big bug under a table"	14	7399
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"Dad I want some milk"	5	7400
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"it I'm gonna leave it across the street"	9	7401
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"watch"	1	7402
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"can I put it on here"	6	7403
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"make one like mine"	4	7404
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"could I have some milk before we go"	8	7405
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"I wiped them on the back of your desk"	9	7406
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"I see dogs eat frogs"	5	7407
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"I'm swimming see"	4	7408
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"no I have the god_bless_yous"	7	7409
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"I never had these many pennies"	6	7410
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"no"	1	7411
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"Mom could you read about that"	6	7412
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"I almost did"	3	7413
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"is this what kind of motorcycle you're gonna make"	10	7414
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"we already did"	3	7415
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"why"	1	7416
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"Mom"	1	7417
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"I'm gonna show Daddy"	5	7418
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"because I think it's nice to take my boat out"	11	7419
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"as_soon_as Mommy comes back in we can go look in the car right"	15	7420
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"I want three three three milks"	6	7421
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"goodbye and have a good time"	6	7422
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"five is just right"	4	7423
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"and we didn't find one right"	7	7424
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"Dad come with me"	4	7425
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"frogs"	1	7426
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"next summer we need to get peaches from the peach tree and oranges from the orange tree"	17	7427
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"because I didn't want to put it right here"	10	7428
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"I don't know Monday I suppose"	7	7429
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"Mommy next time when we go to a story hour can I wear this"	14	7430
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"go outside now"	3	7431
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"what is that"	3	7432
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"yeah"	1	7433
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"let's play baseball"	4	7434
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.6	3678	"get me some milk"	4	7435
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"Daddy we already looked"	4	7436
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"I don't know"	4	7437
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"I need to dump it all out over again"	9	7438
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"Dad look at our new garden"	6	7439
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"mine wasn't quite finished"	5	7440
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"because cats eat frogs too"	5	7441
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"I already had those"	4	7442
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"I want toast with jelly on it"	7	7443
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"oh I thought something"	4	7444
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"no read it to me"	5	7445
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"so I put it on the bottom of your desk in the back"	13	7446
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"let's play with your baseball"	6	7447
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"and we couldn't find one"	6	7448
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"so I put this little arrow thing on"	8	7449
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"I have the hiccups now"	5	7450
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"because look look Mom"	4	7451
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"I'm trying to find that thing that round thing you need to use to round pens to sharpen pens"	20	7452
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"Mommy I have a good thing to catch mosquitoes"	9	7453
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"meat"	1	7454
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"could you read it to me"	6	7455
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"what is a moth"	4	7456
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"look what I did to my cape"	7	7457
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"Mom see"	2	7458
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"you don't need to take your boat to work in the garden"	13	7459
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.6	3678	"I need to too"	4	7460
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"I want one more and one more"	7	7461
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"I don't think so"	5	7462
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.5	3661	"yeah"	1	7463
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"we have three now"	4	7464
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"this guy is starting to throw his knife"	8	7465
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.5	3677	"is it a bug"	4	7466
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"read it all back again"	5	7467
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"how come you have_to wash your feet"	8	7468
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.6	3678	"I need to"	3	7469
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41	3665	"is this for to put on the pizza"	8	7470
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"let's punch now"	4	7471
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.3	3659	"yeah a airplane with wings that go that go like this"	11	7472
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3671	"it was not very cold when I went out"	9	7473
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.4	3660	"five five I like five one two three four five"	10	7474
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"yeah so I put this little arrow on"	8	7475
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"you get a pin a sharp pin"	7	7476
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"read it all over again"	5	7477
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.2	3667	"that would make three"	4	7478
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.4	3668	"let's punch now okay"	5	7479
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"pretty fine"	2	7480
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3662	"that's how come I keep throwing mine"	8	7481
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.4	3676	"we have three now"	4	7482
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.6	3669	"no how about on a orange tree"	7	7483
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3674	"I tied the knot out"	5	7484
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.9	3664	"except not all the time"	5	7485
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.8	3670	"Mommy let's make let's make a butterfly net"	10	7486
"Eng-NA"	"Kuczaj"	"Abe"	"male"	41.1	3666	"I'm pretending this little tinkertoy is an arrow"	9	7487
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.1	3673	"dirty from the gas in our car"	7	7488
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42	3672	"I don't found it"	5	7489
"Eng-NA"	"Kuczaj"	"Abe"	"male"	42.3	3675	"and then you put it in the mosquitoes"	8	7490
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.6	3663	"how about this"	3	7491
"Eng-NA"	"Kuczaj"	"Abe"	"male"	40.1	3658	"do you have a_lot_of money"	7	7492
