"collection"	"corpus"	"child"	"sex"	"age"	"transcript_id"	"utterance"	"words"	"id"
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"how do you know"	4	1770
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"bake cake"	2	1771
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what you say"	3	1772
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy do you want me serve"	6	1773
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"chicks"	1	1774
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"making cake"	2	1775
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"it's going drive"	4	1776
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what he say Mommy"	4	1777
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"bake a cake"	3	1778
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"it dis not fastened this one"	6	1779
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy let it stand up"	5	1780
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what we say oh"	4	1781
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"it's going drive"	4	1782
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"raining"	1	1783
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"eat your supper"	3	1784
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"this one"	2	1785
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"it's going be the driver"	6	1786
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy"	1	1787
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"do you want me"	4	1788
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I got some piece a egg"	6	1789
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"eat your supper"	3	1790
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"this going be the driver"	5	1791
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy where dis want to go"	6	1792
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"help"	1	1793
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"help"	1	1794
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"look at that"	3	1795
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I going make you drive on it"	7	1796
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I going"	2	1797
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"do you want me serve some some"	7	1798
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I don't know what kind of bed dat"	9	1799
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"look at the made"	4	1800
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I eat mine all up"	5	1801
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"make you drive on it"	5	1802
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"some tea"	2	1803
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what chu want"	3	1804
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I get Suzy xxx march get xxx kissing cheeks"	9	1805
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what chu want"	3	1806
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"where we put nails"	4	1807
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"soft bed"	2	1808
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what you want something"	4	1809
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I look like a man with a moustache"	8	1810
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what you want"	3	1811
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"some water"	2	1812
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I going to do that"	5	1813
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"you want to drink it"	5	1814
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I look like a man like a moustache with a moustache"	11	1815
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"Paul wants"	2	1816
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I want to do that get up my nap"	9	1817
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"some water juice"	3	1818
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"big yard"	2	1819
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"with a moustache"	3	1820
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"no"	1	1821
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I look like a man"	5	1822
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I don't know he lonely"	6	1823
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"water"	1	1824
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"he peeking in a gate"	5	1825
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I take it fine"	4	1826
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"while I gone"	3	1827
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"how're you"	3	1828
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"coffee"	1	1829
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"gonna get a piece of tape"	6	1830
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"yes"	1	1831
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"play"	1	1832
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I like to"	3	1833
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"a moving truck"	3	1834
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"what I put in in"	5	1835
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"moving van"	2	1836
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"excuse us"	2	1837
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"Mommy what dat moving truck"	5	1838
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"a busy bulldozer going run over baby"	7	1839
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I going be gone"	4	1840
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"why not"	2	1841
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"in dis one"	3	1842
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"busy bulldozer run over to the baby"	7	1843
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"Mommy don't go with me"	6	1844
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"what dat"	2	1845
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"did it fit"	3	1846
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"a trailer"	2	1847
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"why we don't have some tape"	7	1848
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"baby's going for a ride in the busy bulldozer"	10	1849
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy where dis goes"	4	1850
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"dat's a car"	4	1851
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"don't fall my head"	5	1852
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"dat a barn"	3	1853
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"what're you looking for"	5	1854
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"you fix the clothes+line"	5	1855
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"she going get in the moving van"	7	1856
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"dat's a street"	4	1857
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"Adam will fix de clothes+line"	6	1858
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"I don't know"	4	1859
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"Mommy read dat story"	4	1860
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"she going fell out"	4	1861
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I going"	2	1862
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"you fix you fix dis"	5	1863
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I want some"	3	1864
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"what happen dat fire truck"	5	1865
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I want"	2	1866
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"a plate"	2	1867
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"look at dat pretty picture"	5	1868
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"nothing"	1	1869
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"Mary"	1	1870
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"you fix it"	3	1871
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"she fell off out"	4	1872
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"baby"	1	1873
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"baby Paul"	2	1874
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"saucer"	1	1875
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"dat not Paul"	3	1876
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"don't step on my busy bulldozer"	7	1877
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"yeah"	1	1878
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"x e June"	3	1879
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"call a saucer"	3	1880
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"who dat"	2	1881
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"Adam will hang dose"	4	1882
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"don't step on my new one"	7	1883
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"give"	1	1884
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"a tea"	2	1885
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"give"	1	1886
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"June from a trick"	4	1887
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"yeah"	1	1888
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"Jesus"	1	1889
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"yes"	1	1890
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy what is dis a saucer"	6	1891
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"haha"	1	1892
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"you hang handkerchief"	3	1893
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"pony"	1	1894
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy where dis go"	4	1895
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"how you"	2	1896
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I will hang"	3	1897
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"June from the chick"	4	1898
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"yeah"	1	1899
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"yeah"	1	1900
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"you want to read June from the chicks"	8	1901
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"zebra"	1	1902
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I need a clothes+pin too"	6	1903
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I don't know"	4	1904
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I need a pin"	4	1905
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"yes"	1	1906
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I need to hang dese"	5	1907
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"chickens"	1	1908
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"yeah"	1	1909
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"or a donkey"	3	1910
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"chicks"	1	1911
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"dis one will"	3	1912
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"what"	1	1913
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"sugar"	1	1914
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"dey made to walk with"	5	1915
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"shepard"	1	1916
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy what you put in dat"	6	1917
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I want to play another game"	6	1918
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"lambs"	1	1919
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"dey made to break"	4	1920
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"God"	1	1921
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I want"	2	1922
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"give"	1	1923
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I want one"	3	1924
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"here I am"	3	1925
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I want my sock my sock cleaned"	7	1926
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"water"	1	1927
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I going tell Mommy about it"	6	1928
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy"	1	1929
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I was hiding"	3	1930
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"oh no"	2	1931
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"dese are give"	3	1932
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"Mommy said where are you"	5	1933
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"dis same just like dis"	5	1934
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"yeah"	1	1935
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I going"	2	1936
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"gifts"	1	1937
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I want some ginger ale"	5	1938
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"give me two of them"	5	1939
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"camel"	1	1940
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"dat a barn"	3	1941
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"going to put some Howard Johnson a dump truck"	9	1942
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"yeah"	1	1943
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I want two of them"	5	1944
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"it's dry now"	4	1945
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"dat a turkey"	3	1946
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"whoops"	1	1947
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I going to use green"	5	1948
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I don't know"	4	1949
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"yep dey different"	3	1950
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"who dat"	2	1951
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"oh look at that pretty dog woof woof"	8	1952
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I put"	2	1953
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"who dat"	2	1954
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I going leave dis one up"	6	1955
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I going put some big moving van"	7	1956
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I say woof moo moo"	5	1957
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"thirty times"	2	1958
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"baby Jesus"	2	1959
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"not cleaned"	2	1960
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I fell on it I can't walk"	8	1961
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"read another one"	3	1962
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"like a nut"	3	1963
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"dis one not clean too"	5	1964
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"a gun"	2	1965
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I want to be Tommy yyy"	6	1966
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"somebody"	1	1967
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy do you want me put a pole on it"	10	1968
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"dis one not clean too"	5	1969
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I going get some Howard Johnson"	6	1970
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"what kind guns are dose"	5	1971
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"Mommy I hang hanging de laundry up"	7	1972
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"rifles"	1	1973
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"oh mailman stop"	3	1974
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"do you want me have rifle gun"	7	1975
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"he going get some"	4	1976
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"a yyy pole"	3	1977
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"be Tommy biter"	3	1978
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"Mommy I hanging de laundry up"	6	1979
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"oh I going show dat camera to Daddy"	8	1980
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"yeah"	1	1981
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I"	1	1982
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Tommy yyy"	2	1983
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"dis"	1	1984
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"yeah I need rifle"	4	1985
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"from de park"	3	1986
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I hanging de laundry"	4	1987
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"dat's camera"	3	1988
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"spider"	1	1989
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Tommy spider"	2	1990
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"I cutting I hanging de laundry"	6	1991
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Tommy spider"	2	1992
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"yeah"	1	1993
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"shoot"	1	1994
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"a camera"	2	1995
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Tommy spider"	2	1996
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"a bandana"	2	1997
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"you you want to eat"	5	1998
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I never seen a bandana"	5	1999
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I use green"	3	2000
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"from a sing a song"	5	2001
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"where a drawing board"	4	2002
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"Mommy read a story to me"	6	2003
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"camera just like you have"	5	2004
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I can't blow it"	5	2005
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"read a story to me"	5	2006
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"yeah I broke it"	4	2007
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"you want my camera"	4	2008
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy do you want me turn dat upside down"	9	2009
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I broke it"	3	2010
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"no"	1	2011
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"what happened to other one"	5	2012
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Mommy where's the drawing board"	6	2013
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"you want to take a picture"	6	2014
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Mommy where's the drawing board"	6	2015
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"a"	1	2016
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"dat a big one"	4	2017
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"at Barney house"	3	2018
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"airplane"	1	2019
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"yeah"	1	2020
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"apple"	1	2021
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I going take it outside tomorrow"	6	2022
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"dat a moving van"	4	2023
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"why dose lobsters"	3	2024
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"alligator"	1	2025
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"why I broke it"	4	2026
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"ant"	1	2027
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"Mommy I can't blow it"	6	2028
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Mommy do you want me put some in"	8	2029
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"from park"	2	2030
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"do you want me let dem bite my finger"	9	2031
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"bug"	1	2032
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I going put something in de moving van"	8	2033
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"bee"	1	2034
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"yeah"	1	2035
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"why not"	2	2036
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"I going use de crayons"	5	2037
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"don't step on your toe"	6	2038
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"pinwheel"	1	2039
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"a sunball"	2	2040
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"with the teeth"	3	2041
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"pinwheel"	1	2042
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"p i o get in de truck"	7	2043
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what dey doing"	3	2044
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I can't blow it"	5	2045
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"a truck"	2	2046
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"they got some teeth"	4	2047
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"going get on dat big truck"	6	2048
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"good"	1	2049
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"look at dat moving van going for a ride"	9	2050
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"everybody ready"	2	2051
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"Mommy blow it"	3	2052
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"Mommy they can talk"	4	2053
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"why dey playing ball"	4	2054
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"everybody bet inside"	3	2055
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"haha"	1	2056
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"dat going for ride"	4	2057
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"everybody"	1	2058
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"why not"	2	2059
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"everybody"	1	2060
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"achoo"	1	2061
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"they got some teeth"	4	2062
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"everybody"	1	2063
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"what happening"	2	2064
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"who you"	2	2065
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"Mommy help"	2	2066
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"I can't blow it"	5	2067
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"where you going"	3	2068
"Eng-NA"	"Brown"	"Adam"	"male"	38.3	3295	"boats"	1	2069
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I going step down"	4	2070
"Eng-NA"	"Brown"	"Adam"	"male"	36.4	3291	"you want to play games"	5	2071
"Eng-NA"	"Brown"	"Adam"	"male"	37.9	3294	"why not they don't got some teeth"	8	2072
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"I going crash"	3	2073
"Eng-NA"	"Brown"	"Adam"	"male"	36.8	3292	"ouch dat hurt"	3	2074
"Eng-NA"	"Brown"	"Adam"	"male"	37.3	3293	"you going up"	3	2075
